date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-06-01,2,51370,KE044259,19.0,25.842106,31.182457,116.63158,146.42105,579.1053,510.61755,85.24049,80.32673,113.28265,final
2023-06-11,2,51370,KE044259,19.0,55.736843,24.757895,129.10527,106.70877,592.31573,488.82806,204.1033,120.04901,120.956215,final
2023-06-21,2,51370,KE044259,19.0,40.94737,20.18772,122.52632,76.12807,467.57892,443.71405,182.41972,157.19138,105.3185,final
2023-07-01,2,51370,KE044259,19.0,11.210526,12.766666,107.89474,57.71228,406.57895,397.60876,91.241234,180.02014,102.22801,final
2023-07-11,2,51370,KE044259,19.0,5.105263,11.310526,57.263157,44.26491,359.3684,348.98947,61.95547,126.38439,102.93199,final
2023-07-21,2,51370,KE044259,19.0,8.526316,14.138597,24.842106,38.21579,289.1579,295.94736,70.67559,69.05371,97.74397,final
2023-08-01,2,51370,KE044259,19.0,17.68421,14.645614,31.315788,40.094738,255.84212,244.22807,115.46703,80.53221,104.659996,final
2023-08-11,2,51370,KE044259,19.0,9.684211,20.635088,35.894737,49.4193,222.26317,200.39299,57.281685,75.147484,110.647964,final
2023-08-21,2,51370,KE044259,19.0,16.210526,25.135088,43.578945,60.41579,190.94737,174.75966,70.38481,74.26181,109.0052,final
2023-09-01,2,51370,KE044259,19.0,73.1579,28.666666,99.052635,74.436844,238.26315,172.24387,232.1522,130.98788,137.24771,final
2023-09-11,2,51370,KE044259,19.0,57.736843,32.685966,147.10527,86.48772,240.26317,180.17194,166.4727,166.25758,132.45158,final
2023-09-21,2,51370,KE044259,19.0,52.210526,29.714035,183.10527,91.066666,251.52632,189.69824,164.80518,195.80702,131.75584,final
2023-10-01,2,51370,KE044259,19.0,24.157894,29.129824,134.10527,91.52982,264.4737,206.0614,85.43231,144.106,127.6755,final
2023-10-11,2,51370,KE044259,19.0,67.0,32.92456,143.36842,91.76842,326.3684,227.67543,189.85059,153.32318,142.41658,final
2023-10-21,2,51370,KE044259,19.0,40.105263,37.90877,131.26315,99.96316,357.94736,251.44562,105.11898,129.81998,141.52995,final
2023-11-01,2,51370,KE044259,19.0,83.63158,43.473682,190.73685,114.307014,423.8947,280.27368,182.84473,164.06148,150.345,final
2023-11-11,2,51370,KE044259,19.0,33.894737,35.333332,157.63158,116.71579,448.10526,294.97192,96.433235,133.61584,151.04922,final
2023-11-21,2,51370,KE044259,19.0,96.31579,44.294735,213.8421,123.10175,528.2105,314.1316,205.53064,170.8346,167.0817,final
2023-12-01,2,51370,KE044259,19.0,82.8421,43.26491,213.05263,122.89298,537.8948,328.72983,181.99992,170.49617,162.67493,final
2023-12-11,2,51370,KE044259,19.0,49.63158,40.17193,228.78947,127.731575,529.7895,336.2158,120.94144,176.13705,156.73058,final
2023-12-21,2,51370,KE044259,19.0,78.10526,45.329826,210.57895,128.76666,555.6842,351.83157,165.12129,161.16045,157.12852,final
2024-01-01,2,51370,KE044259,19.0,55.842106,28.15614,183.57895,112.66491,587.36847,346.6807,183.50179,160.26779,168.4393,final
2024-01-11,2,51370,KE044259,19.0,43.94737,27.922808,177.89474,102.20877,564.3158,343.03683,148.67314,170.59682,163.57918,final
2024-01-21,2,51370,KE044259,19.0,49.894737,28.638596,149.6842,84.717545,574.1052,334.27368,163.18974,172.41243,170.6897,final
2024-02-01,2,51370,KE044259,19.0,20.157894,22.203508,114.0,78.764915,510.63156,312.9228,92.48033,142.06425,162.18768,final
2024-02-11,2,51370,KE044259,19.0,29.789474,27.849123,99.8421,78.69123,506.5263,304.6842,105.90687,125.2725,165.17674,final
2024-02-21,2,51370,KE044259,19.0,35.842106,23.940351,85.789474,73.99298,446.0526,284.42633,141.12512,114.9336,155.84366,final
2024-03-01,2,51370,KE044259,19.0,56.94737,44.401752,122.57895,96.19123,420.15787,287.62106,125.39508,126.07708,145.29298,final
2024-03-11,2,51370,KE044259,19.0,11.315789,46.547367,104.10526,114.88947,381.84213,295.7895,31.65203,91.004875,128.60893,final
2024-03-21,2,51370,KE044259,19.0,38.736843,65.30176,107.0,156.25089,342.4737,314.9614,62.213017,69.456985,108.598625,final
2024-04-01,2,51370,KE044259,19.0,75.63158,58.87193,125.684204,170.72105,362.26318,345.6772,126.239456,74.37026,104.7297,final
2024-04-11,2,51370,KE044259,19.0,57.842106,59.929825,172.21053,184.10352,376.1579,377.6842,96.78465,93.71086,99.60116,final
2024-04-21,2,51370,KE044259,19.0,61.05263,67.1807,194.5263,185.98245,387.31583,416.22632,91.51009,104.47364,93.13659,final
2024-05-01,2,51370,KE044259,19.0,70.947365,66.364914,189.8421,193.47543,438.1053,460.38773,106.42115,98.16938,95.212074,final
2024-05-11,2,51370,KE044259,19.0,70.210526,64.47018,202.21053,198.0158,478.5263,497.00876,108.26304,102.06621,96.3183,final
2024-05-21,2,51370,KE044259,19.0,19.210526,50.76842,160.36842,181.60352,461.8947,523.83685,43.41261,88.62021,88.287094,final
2024-06-01,2,51370,KE044259,19.0,20.736841,31.182457,110.15789,146.42105,425.68417,510.61755,71.130714,76.05144,83.52783,final
2024-06-11,2,51370,KE044259,19.0,19.31579,24.757895,59.263153,106.70877,433.68417,488.82806,81.71207,57.527397,88.83338,final
2024-06-21,2,51370,KE044259,19.0,11.210526,20.18772,51.263157,76.12807,406.1579,443.71405,64.35885,69.35104,91.630264,final
2024-07-01,2,51370,KE044259,19.0,36.36842,12.766666,66.89474,57.71228,366.8947,397.60876,232.8429,114.642204,92.37125,final
2024-07-11,2,51370,KE044259,19.0,8.157895,11.310526,55.73684,44.26491,317.21054,348.98947,80.67119,123.2862,91.02264,final
2024-07-21,2,51370,KE044259,19.0,21.210526,14.138597,65.73684,38.21579,277.3684,295.94736,136.95114,163.68286,93.826515,final
2024-08-01,2,51370,KE044259,19.0,21.947369,14.645614,51.31579,40.094738,228.36842,244.22807,137.16734,124.883286,93.63649,final
2024-08-11,2,51370,KE044259,19.0,11.631579,20.635088,54.789474,49.4193,169.78947,200.39299,64.87819,109.86815,85.10002,final
2024-08-21,2,51370,KE044259,19.0,9.526316,25.135088,43.105263,60.41579,160.10527,174.75966,48.203995,73.5377,91.847786,final
2024-09-01,2,51370,KE044259,19.0,23.263159,28.666666,44.42105,74.436844,162.63158,172.24387,83.94998,62.214268,94.5768,final
2024-09-11,2,51370,KE044259,19.0,31.68421,32.685966,64.47369,86.48772,174.99998,180.17194,97.341835,75.93772,97.20695,final
2024-09-21,2,51370,KE044259,19.0,39.789474,29.714035,94.73685,91.066666,203.57893,189.69824,129.02411,103.82046,107.12933,final
2024-10-01,2,51370,KE044259,19.0,52.57895,29.129824,124.052635,91.52982,219.78949,206.0614,168.70567,133.69199,106.50431,final
2024-10-11,2,51370,KE044259,19.0,32.31579,32.92456,124.68421,91.76842,243.94739,227.67543,98.39478,134.01501,106.993416,final
2024-10-21,2,51370,KE044259,19.0,27.368422,37.90877,112.26316,99.96316,250.10527,251.44562,75.43545,111.71841,99.47734,final
2024-11-01,2,51370,KE044259,19.0,29.210526,43.473682,88.89474,114.307014,257.36844,280.27368,70.57546,78.700096,91.97079,final
2024-11-11,2,51370,KE044259,19.0,48.31579,35.333332,104.89474,116.71579,294.05264,294.97192,132.18791,90.28799,99.69354,final
2024-11-21,2,51370,KE044259,19.0,120.57895,44.294735,198.10526,123.10175,405.1053,314.1316,254.75124,158.54996,128.50664,final
2024-12-01,2,51370,KE044259,19.0,59.842106,43.26491,228.73685,122.89298,441.6842,328.72983,134.34625,182.75972,133.84605,final
2024-12-11,2,51370,KE044259,19.0,37.63158,40.17193,218.05263,127.731575,447.6316,336.2158,94.37627,168.04791,132.65259,final
2024-12-21,2,51370,KE044259,19.0,67.31579,45.329826,164.78947,128.76666,475.15793,351.83157,143.68376,126.929596,134.56151,final
2025-01-01,2,51370,KE044259,19.0,23.894737,28.15614,128.8421,112.66491,446.47372,346.6807,87.14748,113.74853,128.37604,final
2025-01-11,2,51370,KE044259,19.0,14.421053,27.922808,105.63158,102.20877,428.57898,343.03683,58.98967,103.19265,124.578476,final
2025-01-21,2,51370,KE044259,19.0,90.68421,28.638596,129.0,84.717545,491.89474,334.27368,284.4477,149.35764,146.45839,final
2025-02-01,2,51370,KE044259,19.0,21.0,22.203508,126.10526,78.764915,483.68423,312.9228,95.575905,156.51572,153.71161,final
2025-02-11,2,51370,KE044259,19.0,6.1578946,27.849123,117.84211,78.69123,441.5263,304.6842,33.967102,146.78015,144.18762,final
2025-02-21,2,51370,KE044259,19.0,2.0,23.940351,29.157894,73.99298,322.94736,284.42633,24.187681,43.241684,113.30944,final
2025-03-01,2,51370,KE044259,19.0,22.157894,44.401752,30.315788,96.19123,285.26315,287.62106,54.97354,34.900047,99.194214,final
2025-03-11,2,51370,KE044259,19.0,70.63158,46.547367,94.789474,114.88947,318.26318,295.7895,146.72249,83.23456,107.47157,final
2025-03-21,2,51370,KE044259,19.0,74.26316,65.30176,167.05264,156.25089,325.21054,314.9614,112.74705,106.69873,103.20325,final
2025-04-01,2,51370,KE044259,19.0,64.0,58.87193,208.89474,170.72105,365.3158,345.6772,108.02867,121.72403,105.600204,final
2025-04-11,2,51370,KE044259,19.0,119.052635,59.929825,257.3158,184.10352,469.9474,377.6842,191.05647,138.71544,124.10948,final
2025-04-21,2,51370,KE044259,19.0,36.0,67.1807,219.05264,185.98245,415.26315,416.22632,56.801884,117.31583,99.77135,final
2025-05-01,2,51370,KE044259,19.0,76.89474,66.364914,231.94739,193.47543,471.1579,460.38773,114.754906,119.38374,102.31423,final
2025-05-11,2,51370,KE044259,19.0,91.63158,64.47018,204.5263,198.0158,556.6316,497.00876,139.09793,103.206894,111.87685,final
2025-05-21,2,51370,KE044259,19.0,129.8421,50.76842,298.3684,181.60352,684.4737,523.83685,241.78934,162.57379,130.3755,final
2025-06-01,2,51370,KE044259,19.0,31.894737,31.182457,253.36841,146.42105,694.2105,510.61755,101.968575,170.62912,135.60641,final
2025-06-11,2,51370,KE044259,19.0,26.421053,24.757895,188.1579,106.70877,650.0,488.82806,105.58896,172.91202,132.63727,final
2025-06-21,2,51370,KE044259,19.0,16.68421,20.18772,75.0,76.12807,592.4211,443.71405,86.0904,98.60953,133.1407,final
2025-07-01,2,51370,KE044259,19.0,21.894737,12.766666,65.0,57.71228,550.3158,397.60876,151.37752,111.62088,137.92938,final
2025-07-11,2,51370,KE044259,19.0,22.578947,11.310526,61.157898,44.26491,453.8421,348.98947,169.0868,134.2901,129.62027,final
2025-07-21,2,51370,KE044259,19.0,5.6842103,14.138597,50.157898,38.21579,423.5263,295.94736,55.825466,127.63367,142.39244,final
2025-08-01,2,51370,KE044259,19.0,14.789474,14.645614,43.05263,40.094738,361.42102,244.22807,100.73228,106.55929,147.02237,final
2025-08-11,2,51370,KE044259,19.0,30.947369,20.635088,51.42105,49.4193,300.73682,200.39299,140.2272,103.67838,148.85455,final
2025-08-21,2,51370,KE044259,19.0,13.210526,25.135088,58.94737,60.41579,184.10527,174.75966,60.429638,97.75526,105.198944,final
2025-09-01,2,51370,KE044259,19.0,19.421053,28.666666,63.57895,74.436844,171.63158,172.24387,72.53779,86.331406,99.65455,final
2025-09-11,2,51370,KE044259,19.0,21.368422,32.685966,54.0,86.48772,166.57895,180.17194,69.96881,64.48953,92.659256,final
2025-09-21,2,51370,KE044259,19.0,17.473684,29.714035,58.26316,91.066666,167.36842,189.69824,64.73948,65.85339,88.53107,final
2025-10-01,2,51370,KE044259,19.0,37.263157,29.129824,76.10526,91.52982,182.73683,206.0614,123.83058,84.020935,88.94891,final
2025-10-11,2,51370,KE044259,19.0,23.526316,32.92456,78.26315,91.76842,183.68422,227.67543,75.21858,86.043724,81.093315,final
2025-10-21,2,51370,KE044259,19.0,62.894737,37.90877,123.68421,99.96316,240.89474,251.44562,158.23044,122.599396,95.88573,final
2025-11-01,2,51370,KE044259,19.0,42.57895,43.473682,129.0,114.307014,268.68423,280.27368,98.15419,112.31528,95.93743,final
2025-11-11,2,51370,KE044259,19.0,32.57895,35.333332,138.05264,116.71579,270.3158,294.97192,93.17095,117.53006,91.78052,final
2025-11-21,2,51370,KE044259,19.0,7.3157897,44.294735,82.47369,123.10175,264.42108,314.1316,24.983988,68.28454,84.423195,final
2025-12-01,2,51370,KE044259,19.0,8.473684,43.26491,48.368423,122.89298,253.47368,328.72983,27.916107,41.72897,77.44998,final
2025-12-11,2,51370,KE044259,19.0,84.57895,40.17193,100.36842,127.731575,316.6842,336.2158,198.30669,79.3846,94.27589,final
2025-12-21,2,51370,KE044259,19.0,92.42105,45.329826,185.4737,128.76666,391.63156,351.83157,193.56525,142.3925,111.153725,final
2026-01-01,2,51370,KE044259,19.0,12.894737,28.15614,189.89474,112.66491,367.26318,346.6807,53.97111,165.6354,105.8526,final
2026-01-11,2,51370,KE044259,19.0,11.789474,27.922808,117.10526,102.20877,355.5263,343.03683,50.996487,113.894844,103.58855,final
2026-01-21,2,51370,KE044259,19.0,18.526316,28.638596,43.210526,84.717545,311.1579,334.27368,69.93845,53.735893,93.18668,final
2026-02-01,2,51370,KE044259,19.0,50.842106,22.203508,81.1579,78.764915,319.42105,312.9228,205.27539,102.85678,102.043976,prelim
2026-02-11,2,51370,KE044259,19.0,76.47369,27.849123,145.8421,78.69123,363.3158,304.6842,248.02394,180.23645,118.9327,prelim
2026-02-21,2,51370,KE044259,19.0,84.57895,23.940351,211.89474,73.99298,440.57898,284.42633,309.5296,274.5747,153.95247,forecast
2026-03-01,2,51370,KE044259,19.0,80.63158,44.401752,241.68422,96.19123,512.7369,287.62106,173.33713,243.78023,176.93083,forecast
2022-01-01,2,51371,KE044258,68.0,22.735294,22.346079,108.882355,94.07206,348.64706,357.78186,101.4233,114.94901,97.48201,final
2022-01-11,2,51371,KE044258,68.0,65.411766,22.596079,150.80884,84.31814,379.33826,341.78333,255.15134,174.44255,110.829506,final
2022-01-21,2,51371,KE044258,68.0,70.60294,22.306372,158.75,67.24853,423.85294,319.07352,276.86926,226.64821,132.33199,final
2022-02-01,2,51371,KE044258,68.0,78.64706,20.020098,214.66177,64.92255,441.60294,287.62598,334.31946,314.15015,152.61903,final
2022-02-11,2,51371,KE044258,68.0,100.60294,23.19902,249.85294,65.52549,520.3971,269.12155,374.49152,361.36285,191.66573,final
2022-02-21,2,51371,KE044258,68.0,40.52941,21.897549,219.77942,65.11667,491.14706,241.63039,169.26974,320.57916,201.1703,final
2022-03-01,2,51371,KE044258,68.0,12.485294,40.334312,153.61765,85.430885,477.16177,244.42549,38.569668,175.40207,193.30894,final
2022-03-11,2,51371,KE044258,68.0,9.794118,45.915195,62.808823,108.14706,463.4706,257.9907,29.05639,59.929817,178.132,final
2022-03-21,2,51371,KE044258,68.0,105.838234,66.21764,128.11765,152.46716,506.64706,284.83237,155.63312,84.536766,176.53206,final
2022-04-01,2,51371,KE044258,68.0,23.92647,63.443626,139.55882,175.57646,507.83826,325.9299,42.263203,80.05408,154.96884,final
2022-04-11,2,51371,KE044258,68.0,68.48529,68.630394,198.25,198.29167,510.91177,371.9642,99.80293,99.9795,136.8596,final
2022-04-21,2,51371,KE044258,68.0,128.85294,73.1152,221.2647,205.18921,569.16174,422.77304,171.35326,107.6481,134.22112,final
2022-05-01,2,51371,KE044258,68.0,105.52941,71.098526,302.86765,212.84412,596.0441,473.85147,145.24515,141.32475,125.51786,final
2022-05-11,2,51371,KE044258,68.0,31.808823,61.83039,266.19116,206.04411,527.25,512.48285,55.07797,128.49974,102.85365,final
2022-05-21,2,51371,KE044258,68.0,103.01471,53.308334,240.35294,186.23726,589.7353,543.8936,185.24745,128.29767,108.35165,final
2022-06-01,2,51371,KE044258,68.0,41.132355,30.160294,175.95589,145.29903,618.3823,533.7196,131.20583,120.39725,115.71554,final
2022-06-11,2,51371,KE044258,68.0,30.558823,24.72598,174.70589,108.19461,639.1471,512.5304,119.622025,158.75835,124.46556,final
2022-06-21,2,51371,KE044258,68.0,18.294117,20.40098,89.98529,75.287254,551.6029,466.7137,91.70558,118.306816,117.99592,final
2022-07-01,2,51371,KE044258,68.0,3.9117646,12.690196,52.764706,57.817158,531.5882,415.9603,50.37685,91.95689,127.46764,final
2022-07-11,2,51371,KE044258,68.0,5.617647,10.855883,27.823528,43.94706,468.72058,358.1858,66.963455,67.05924,130.43477,final
2022-07-21,2,51371,KE044258,68.0,20.014706,14.239216,29.544117,37.785294,359.8824,299.3098,130.01936,80.7383,119.9049,final
2022-08-01,2,51371,KE044258,68.0,29.0,15.998039,54.632355,41.093136,283.35294,244.20932,161.91988,129.37361,115.70712,final
2022-08-11,2,51371,KE044258,68.0,48.161766,22.334805,97.17647,52.57206,299.70587,204.71373,194.4838,177.47578,145.2961,final
2022-08-21,2,51371,KE044258,68.0,45.17647,25.469608,122.33824,63.802452,241.86763,176.875,164.67712,185.07806,135.73479,final
2022-09-01,2,51371,KE044258,68.0,29.720589,28.008823,123.05883,75.81323,230.4559,174.72353,105.18578,158.4627,131.01007,final
2022-09-11,2,51371,KE044258,68.0,57.132355,31.84657,132.02942,85.325,257.02942,181.84412,168.62453,151.70709,140.23958,final
2022-09-21,2,51371,KE044258,68.0,41.10294,30.391176,127.95589,90.24657,279.83823,191.83432,130.26677,139.59126,144.70964,final
2022-10-01,2,51371,KE044258,68.0,24.897058,33.934315,123.13235,96.17206,300.82355,213.07843,76.78845,126.647964,140.23558,final
2022-10-11,2,51371,KE044258,68.0,40.60294,40.49363,106.602936,104.819115,335.8088,242.71619,100.24028,101.62432,137.58035,final
2022-10-21,2,51371,KE044258,68.0,20.205883,45.66961,85.70589,120.09755,336.0,274.14658,49.745567,72.508125,122.15805,final
2022-11-01,2,51371,KE044258,68.0,53.60294,51.19853,114.41176,137.36177,360.60294,309.34705,104.27842,83.87909,116.305504,final
2022-11-11,2,51371,KE044258,68.0,81.52941,41.02941,155.33823,137.89755,393.97058,328.04166,187.98721,112.20502,119.796005,final
2022-11-21,2,51371,KE044258,68.0,32.0,48.561275,167.13235,140.78922,380.79413,351.13333,69.07976,118.069336,108.32857,final
2022-12-01,2,51371,KE044258,68.0,45.5,39.37598,159.02942,128.96667,396.57352,362.5005,113.8003,122.44047,109.27156,final
2022-12-11,2,51371,KE044258,68.0,55.338234,33.979412,132.83823,121.916664,394.7794,364.63333,154.79514,108.6053,108.15567,final
2022-12-21,2,51371,KE044258,68.0,94.79412,38.746567,195.63235,112.10196,448.47058,372.9887,228.11876,171.33133,119.969345,final
2023-01-01,2,51371,KE044258,68.0,8.058824,22.346079,158.19118,94.07206,431.63235,357.78186,47.753914,164.71968,120.35673,final
2023-01-11,2,51371,KE044258,68.0,12.8970585,22.596079,115.75,84.31814,403.92648,341.78333,64.85363,135.1909,117.91988,final
2023-01-21,2,51371,KE044258,68.0,12.3529415,22.306372,33.308823,67.24853,396.07355,319.07352,63.549053,53.023674,123.76005,final
2023-02-01,2,51371,KE044258,68.0,4.147059,20.020098,29.397058,64.92255,346.61768,287.62598,36.55884,49.193085,120.159424,final
2023-02-11,2,51371,KE044258,68.0,2.5441177,23.19902,19.044117,65.52549,267.6324,269.12155,26.753122,34.092804,99.45675,final
2023-02-21,2,51371,KE044258,68.0,14.5,21.897549,21.191177,65.11667,250.13235,241.63039,72.497314,37.35371,103.44725,final
2023-03-01,2,51371,KE044258,68.0,34.07353,40.334312,51.117645,85.430885,238.70589,244.42549,86.18974,62.05584,97.706894,final
2023-03-11,2,51371,KE044258,68.0,50.264706,45.915195,98.838234,108.14706,233.63235,257.9907,108.542656,91.77281,90.737946,final
2023-03-21,2,51371,KE044258,68.0,164.16176,66.21764,248.5,152.46716,303.0,284.83237,237.52788,160.98595,106.268326,final
2023-04-01,2,51371,KE044258,68.0,90.69118,63.443626,305.11765,175.57646,385.63232,325.9299,139.81021,171.73758,118.04081,final
2023-04-11,2,51371,KE044258,68.0,61.205883,68.630394,316.0588,198.29167,433.94116,371.9642,89.91652,157.93013,116.44107,final
2023-04-21,2,51371,KE044258,68.0,103.80882,73.1152,255.70589,205.18921,525.39703,422.77304,139.29277,124.033905,123.99029,final
2023-05-01,2,51371,KE044258,68.0,69.382355,71.098526,234.39706,212.84412,590.6323,473.85147,97.744804,109.89375,124.387695,final
2023-05-11,2,51371,KE044258,68.0,35.941177,61.83039,209.13235,206.04411,624.0294,512.48285,61.261314,101.46332,121.5556,final
2023-05-21,2,51371,KE044258,68.0,43.17647,53.308334,148.5,186.23726,652.7059,543.8936,82.62365,80.266785,119.82392,final
2023-06-01,2,51371,KE044258,68.0,27.82353,30.160294,106.94118,145.29903,646.4558,533.7196,93.35397,74.47898,120.92669,final
2023-06-11,2,51371,KE044258,68.0,58.617645,24.72598,129.61765,108.19461,654.80884,512.5304,214.01363,118.92584,127.491806,final
2023-06-21,2,51371,KE044258,68.0,39.64706,20.40098,126.08824,75.287254,530.2941,466.7137,175.76904,163.27403,113.4786,final
2023-07-01,2,51371,KE044258,68.0,13.735294,12.690196,112.0,57.817158,453.33826,415.9603,105.907776,186.25485,108.87921,final
2023-07-11,2,51371,KE044258,68.0,4.5147057,10.855883,57.89706,43.94706,396.64706,358.1858,60.007416,128.50018,110.589966,final
2023-07-21,2,51371,KE044258,68.0,6.970588,14.239216,25.220589,37.785294,299.8088,299.3098,62.219734,70.63312,100.16397,final
2023-08-01,2,51371,KE044258,68.0,20.808823,15.998039,32.294117,41.093136,251.23529,244.20932,122.91063,80.91035,102.8193,final
2023-08-11,2,51371,KE044258,68.0,10.867647,22.334805,38.647057,52.57206,226.16176,204.71373,58.049244,75.81291,110.22729,final
2023-08-21,2,51371,KE044258,68.0,20.220589,25.469608,51.897057,63.802452,203.20587,176.875,82.772934,82.696266,114.477455,final
2023-09-01,2,51371,KE044258,68.0,51.088234,28.008823,82.17647,75.81323,226.47058,174.72353,169.91891,107.874,128.79259,final
2023-09-11,2,51371,KE044258,68.0,49.338234,31.84657,120.64706,85.325,217.19116,181.84412,147.47162,139.10553,118.91793,final
2023-09-21,2,51371,KE044258,68.0,56.10294,30.391176,156.5294,90.24657,233.64703,191.83432,172.65022,169.59079,121.24259,final
2023-10-01,2,51371,KE044258,68.0,21.294117,33.934315,126.73529,96.17206,241.20587,213.07843,67.53456,130.20917,112.89786,final
2023-10-11,2,51371,KE044258,68.0,110.94118,40.49363,188.33823,104.819115,347.63232,242.71619,254.85146,176.05151,142.35336,final
2023-10-21,2,51371,KE044258,68.0,74.411766,45.66961,206.64706,120.09755,415.07352,274.14658,156.72464,169.18561,150.48492,final
2023-11-01,2,51371,KE044258,68.0,97.20588,51.19853,282.5588,137.36177,491.47058,309.34705,181.86575,201.99158,157.93709,final
2023-11-11,2,51371,KE044258,68.0,50.955883,41.02941,222.57353,137.89755,531.55884,328.04166,121.5655,159.25642,161.10863,final
2023-11-21,2,51371,KE044258,68.0,117.76471,48.561275,265.92645,140.78922,629.1029,351.13333,229.20422,185.83437,178.05211,final
2023-12-01,2,51371,KE044258,68.0,72.30882,39.37598,241.02942,128.96667,650.3235,362.5005,174.21323,183.64972,178.31909,final
2023-12-11,2,51371,KE044258,68.0,36.191177,33.979412,226.26471,121.916664,637.17645,364.63333,105.67419,182.21776,173.73338,final
2023-12-21,2,51371,KE044258,68.0,59.867645,38.746567,168.36765,112.10196,640.94116,372.9887,148.28053,148.04846,170.889,final
2024-01-01,2,51371,KE044258,68.0,47.77941,22.346079,143.83823,94.07206,667.4264,357.78186,193.0054,150.23228,185.35281,final
2024-01-11,2,51371,KE044258,68.0,35.485294,22.596079,143.13235,84.31814,591.9706,341.78333,146.7067,165.848,172.14513,final
2024-01-21,2,51371,KE044258,68.0,40.014706,22.306372,123.27942,67.24853,557.57355,319.07352,164.85056,177.55298,173.59442,final
2024-02-01,2,51371,KE044258,68.0,22.352942,20.020098,97.85294,64.92255,482.72058,287.62598,109.32388,147.09554,166.6703,final
2024-02-11,2,51371,KE044258,68.0,26.5,23.19902,88.867645,65.52549,458.2647,269.12155,111.70601,133.09747,168.99974,final
2024-02-21,2,51371,KE044258,68.0,26.632353,21.897549,75.4853,65.11667,367.13235,241.63039,117.60311,114.78769,150.88667,final
2024-03-01,2,51371,KE044258,68.0,63.39706,40.334312,116.52942,85.430885,358.22058,244.42549,150.87262,134.38928,145.62288,final
2024-03-11,2,51371,KE044258,68.0,4.8382354,45.915195,94.867645,108.14706,326.86765,257.9907,19.322788,88.26358,126.18989,final
2024-03-21,2,51371,KE044258,68.0,39.235294,66.21764,107.4706,152.46716,306.2353,284.83237,62.11283,71.4248,107.38458,final
2024-04-01,2,51371,KE044258,68.0,94.89706,63.443626,138.97058,175.57646,353.35297,325.9299,145.95525,79.728325,108.28667,final
2024-04-11,2,51371,KE044258,68.0,67.32353,68.630394,201.45589,198.29167,385.19116,371.9642,98.225105,101.55649,103.508804,final
2024-04-21,2,51371,KE044258,68.0,45.0,73.1152,207.22058,205.18921,390.17645,422.77304,64.00803,100.96645,92.37994,final
2024-05-01,2,51371,KE044258,68.0,76.382355,71.098526,188.70589,212.84412,444.2059,473.85147,106.943405,88.919495,93.80903,final
2024-05-11,2,51371,KE044258,68.0,60.191177,61.83039,181.57353,206.04411,477.8971,512.48285,97.5472,88.405,93.31654,final
2024-05-21,2,51371,KE044258,68.0,16.220589,53.308334,152.79413,186.23726,467.4853,543.8936,36.39375,82.51223,86.079575,final
2024-06-01,2,51371,KE044258,68.0,16.911764,30.160294,93.32353,145.29903,420.99997,533.7196,62.31963,65.41861,79.07638,final
2024-06-11,2,51371,KE044258,68.0,19.941177,24.72598,53.073532,108.19461,436.10297,512.5304,83.903625,51.30415,85.232285,final
2024-06-21,2,51371,KE044258,68.0,10.264706,20.40098,47.11765,75.287254,407.1324,466.7137,60.094948,64.91398,87.36917,final
2024-07-01,2,51371,KE044258,68.0,35.014706,12.690196,65.22059,57.817158,347.25,415.9603,226.19705,111.78568,83.67773,final
2024-07-11,2,51371,KE044258,68.0,7.970588,10.855883,53.25,43.94706,287.89706,358.1858,81.80301,119.00612,80.64662,final
2024-07-21,2,51371,KE044258,68.0,17.529411,14.239216,60.514706,37.785294,260.42648,299.3098,117.1015,153.12437,87.22245,final
2024-08-01,2,51371,KE044258,68.0,21.720589,15.998039,47.22059,41.093136,205.76471,244.20932,127.252785,113.29363,84.573364,final
2024-08-11,2,51371,KE044258,68.0,11.661765,22.334805,50.911766,52.57206,157.23529,204.71373,60.9544,97.11615,77.36036,final
2024-08-21,2,51371,KE044258,68.0,11.014706,25.469608,44.39706,63.802452,152.0294,176.875,52.5596,71.795494,86.339195,final
2024-09-01,2,51371,KE044258,68.0,26.897058,28.008823,49.573532,75.81323,162.01471,174.72353,96.63191,67.53044,92.92868,final
2024-09-11,2,51371,KE044258,68.0,24.102942,31.84657,62.01471,85.325,166.17647,181.84412,78.98413,74.19287,91.614586,final
2024-09-21,2,51371,KE044258,68.0,22.911764,30.391176,73.911766,90.24657,178.82352,191.83432,78.866455,82.84998,93.38997,final
2024-10-01,2,51371,KE044258,68.0,51.85294,33.934315,98.867645,96.17206,195.66176,213.07843,146.0227,102.66436,92.01357,final
2024-10-11,2,51371,KE044258,68.0,46.35294,40.49363,121.117645,104.819115,234.04411,242.71619,112.87941,114.84125,96.49919,final
2024-10-21,2,51371,KE044258,68.0,36.02941,45.66961,134.23529,120.09755,252.54413,274.14658,80.9744,111.30138,92.26125,final
2024-11-01,2,51371,KE044258,68.0,28.308823,51.19853,110.69118,137.36177,259.13232,309.34705,59.269917,81.265625,84.0257,final
2024-11-11,2,51371,KE044258,68.0,57.794117,41.02941,122.132355,137.89755,305.2647,328.04166,136.42172,88.96748,93.160934,final
2024-11-21,2,51371,KE044258,68.0,116.42647,48.561275,202.5294,140.78922,410.67645,351.13333,226.70572,142.34894,116.71933,final
